contour_0
1480,1095
1478,1093
1478,1076
1477,1075
1477,1047
1476,1046
1476,1043
1475,1042
1475,1036
1473,1035
1473,1026
1472,1025
1472,1020
1471,1018
1471,1015
1470,1013
1470,1010
1468,1008
1468,1003
1467,1002
1467,1000
1466,998
1466,995
1465,993
1465,990
1463,988
1463,986
1462,985
1462,983
1461,982
1461,981
1460,980
1460,976
1458,975
1458,973
1457,972
1457,971
1455,968
1455,965
1453,963
1453,962
1452,961
1452,958
1451,957
1451,956
1450,955
1450,953
1448,952
1448,951
1446,948
1446,946
1445,945
1445,943
1443,942
1443,941
1442,940
1442,938
1438,935
1438,933
1437,932
1437,931
1435,928
1435,927
1432,925
1432,923
1428,920
1428,918
1425,915
1425,913
1393,882
1392,882
1388,878
1387,878
1386,877
1385,877
1381,873
1380,873
1377,871
1376,871
1375,870
1373,870
1372,868
1371,868
1368,866
1367,866
1365,863
1363,863
1362,862
1361,862
1360,861
1358,861
1357,860
1355,860
1353,858
1352,858
1351,857
1348,857
1347,856
1346,856
1345,855
1343,855
1342,853
1338,853
1337,852
1335,852
1333,851
1332,851
1331,850
1328,850
1327,848
1323,848
1322,847
1320,847
1318,846
1313,846
1312,845
1310,845
1308,843
1305,843
1303,842
1293,842
1292,841
1282,841
1281,840
1280,840
1278,838
contour_2
1237,1551
1236,1552
1193,1552
1192,1553
1171,1553
1170,1555
1163,1555
1162,1556
1136,1556
1135,1557
1131,1557
1130,1558
1125,1558
1123,1560
1116,1560
1115,1561
1108,1561
1107,1562
1103,1562
1102,1563
1098,1563
1097,1565
1091,1565
1090,1566
1087,1566
1086,1567
1085,1567
1083,1568
1078,1568
1077,1570
1073,1570
1072,1571
1071,1571
1070,1572
1068,1572
1067,1573
1061,1573
1058,1576
1057,1576
1056,1577
1052,1577
1051,1578
1050,1578
1048,1580
1047,1580
1046,1581
1045,1581
1043,1582
1040,1582
1038,1583
1037,1583
1036,1585
1035,1585
1033,1586
1031,1586
1030,1587
1028,1587
1027,1588
1026,1588
1025,1590
1023,1590
1022,1591
1021,1591
1020,1592
1018,1592
1017,1593
1016,1593
1015,1595
1012,1595
1010,1597
1008,1597
1006,1600
1003,1600
1001,1602
1000,1602
998,1603
997,1603
996,1605
995,1605
992,1607
991,1607
990,1608
988,1608
985,1612
983,1612
982,1613
981,1613
978,1616
977,1616
975,1618
973,1618
970,1622
968,1622
966,1625
965,1625
961,1628
960,1628
955,1633
953,1633
942,1645
941,1645
918,1667
918,1668
908,1678
908,1680
902,1686
902,1687
900,1690
900,1691
898,1692
898,1693
896,1696
896,1697
892,1701
892,1702
891,1703
891,1705
890,1706
890,1707
888,1708
888,1710
886,1712
886,1713
885,1715
885,1716
883,1717
883,1718
882,1720
882,1721
881,1722
881,1723
880,1725
880,1726
878,1727
878,1730
876,1732
876,1735
875,1736
